date,location,morning,afternoon,evening,alcohol?,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,notes
28/7/20,"TR, Capp",,,,no,Ch_Fr_1,Ch_Fr_1,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,WL-ger,WL-ger,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,WL-a_Fr_2,ExL_Fr_2,I_Fr_2,T_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,T_Fr_2,Q C_Fr_2,Q C_Fr_2,Q C_Fr_2,Q C_Fr_2,Q C_Fr_2,Q C_Fr_2,Q C_Fr_2,Q C_Fr_2,ExL_Fr_2,Ch_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,T_Fr_2,T_Fr_2,T_Fr_2,T_Fr_2,Ch_Fr_2,Ch_Fr_3,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,WL-ger,WL-ger,Ch_Fr_2,Ch_Fr_2,
29/7/20,"TR, Capp",,,,no,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,WL-ger,WL-ger,WL-ger,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,WL-a,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,T_Fr_2,T_Fr_2,ExL_Fr_2,H,Q-ch,Q-ch,ExL,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL,I_Fr_2,T C-b,T C-b,T C-b,T C-b,T WI-ger,T WI-ger,T,T,T Ch_Fr_1,T Ch_Fr_1,T Ch_Fr_1,T Ch_Fr_1,T Ch_Fr_1,T Ch_Fr_1,T Ch_Fr_1,T Ch_Fr_1,T WL-a,T WL-a,T C-b,T C-b,
30/7/20,"TR, Fet",,,,no,T C-b,T C-b,T C-b,T C-b,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,H,H,H,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,H,H,Ch_Fr_2,Ch_Fr_2,
31/7/20,"TR, Fet",,,,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,I_Fr_2,I_Fr_2,T_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,T Ch_Fr_2,T Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,T Ch_Fr_2,T Ch_Fr_2,T_Fr_2,T_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,T_Fr_2,T_Fr_2,WL-a,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,WL-a,T,T,H,H,H,Ch_Fr_2,Ch_Fr_2,"Cruise fethiye, went to kas"
1/8/20,"TR, Kas",,,,no,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,H,H,H,H,H,H,H,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Q-ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,H,H,H,H,WL-a_Fr_2,WL-a_Fr_2,WL-a_Fr_2,WL-a_Fr_2,Q-ch,Q-ch,Q-ch,kas day 1
2/8/20,"TR, Kas",,,,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,ExL,Q-ch,Q-ch,Q-ch,T,T,T,Q-ch,Q-ch,Q-ch,ExL,ExL,ExL,ExL,ExL,ExL,ExL,ExL,ExL,T,T,T,C-b,WL-ger,WL-ger,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,kas day 2 (diving)
3/8/20,"TR, Riz",,,,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,H,T C-b,T C-b,T C-b,T C-b,T C-b,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,T S,WL-a_Fr_2,H_Fr_2,H_Fr_2,I_Fr_2,ExL_Fr_2,I_Fr_2,T_Fr_2,T_Fr_2,T_Fr_2,WL-a,WL-a,WL-a,C-b,C-b,C-b,C-b,I_Fr_2,I_Fr_2,T C-b,T C-b,T S,T S,T S,T S,T S,WL-a,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,WL-a,T_Fr_3,T_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,WL-a,WL-a,ExL_Fr_1,WL-a,ExL_Fr_3,ExL_Fr_3,H,H,H,H,travel
4/8/20,"TR, Riz",,,,no,Ch_Fr_1,Ch_Fr_1,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,WL-a,WL-a,WL-a,WL-a,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,Ch_Fr_3,Ch_Fr_3,ExI_Fr_3,ExI_Fr_4,ExI_Fr_5,Ch_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,H,H,H,Ch_Fr_3,Ch_Fr_3,WL-a,WL-a,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,S,S,S,S,S,S,S,S,
5/8/20,"TR, Riz",6,3,7,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,H,H,H,H,H,ExL_Fr_3,ExL_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,H,H,H,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,
6/8/20,"TR, Riz",,,,no,Ch_Fr_1,Ch_Fr_1,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,H,H,H,H,H,WL-a,WL-a,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,H_Fr_1,H_Fr_1,H,H,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,H,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,S,S,S,S,S,S,S,
7/8/20,"TR, Riz",,,,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,ExL_Fr_3,H,ExL_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,S,S,S,S,S,S,S,S,
8/8/20,"TR, Riz",,,,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,C-b,C-b,C-b,C-b,H,H,H,H,H,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,H,H,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExI_Fr_3,ExL_Fr_3,ExI_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExI_Fr_3,ExL_Fr_3,ExL_Fr_3,H,H,H,Q-ch,Q-ch,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,S,S,S,S,S,S,S,S,
9/8/20,"TR, Riz",6,7,7,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,ExI_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,H_Fr_1,H_Fr_1,H,H,C-b,C-b,C-b,C-b,C-b,C-b,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,H_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,
10/8/20,"TR, Tra",6,6,5,no,Ch_Fr_1,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,H,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,T_Fr_3,WL-a,WL-a,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,S,
11/8/20,"TR, Tra",6,5,5,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,H,H,Ch_Fr_2,Ch_Fr_2,H,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,H,H,WL-ger,WL-ger,WL-ger,Q-ch,Q-ch,S,S,
12/8/20,"TR, Ist",5,6,8,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,T_Fr_3,T_Fr_3,WL-a,WL-a,C-b,C-b,C-b,C-b,T,T,T,T,T,T,WL-a,WL-a,T,T,T,T,I_Fr_2,WL-a,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,
13/8/20,"TR, Ist",4,,,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,H,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,T_Fr_1,ExL_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,I_Fr_3,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,
14/8/20,"TR, Ist",7,7,,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,T_Fr_1,T_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,T,T,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,S,
15/8/20,"DE, Ber",6,6,7,a bit,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,ExL_Fr_1,T,ExL_Fr_1,T H,T C-b,T C-b,T C-b,WL-a,WL-a,WL-a,WL-a,Q-ch,Q-ch,Q-ch,Q-ch,H,H,I_Fr_1,I_Fr_1,T C-b,T C-b,T P,T P,T S,T S,T S,WL-a,WL-a,T,T,T,T,T,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,ExL_Fr_1,ExL_Fr_1,WL-a,ExL_Fr_1,ExL_Fr_1,WL-a,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,ExL_Fr_1,H,ExL_Fr_1,Ch_Fr_1,Ch_Fr_2,Ch_Fr_3,Ch_Fr_4,Ch_Fr_5,ExL_Fr_1,T_Fr_1,ExL_Fr_1,H,Q-yt_Fr_1,Q-yt_Fr_1,Q-yt_Fr_1,Q-yt_Fr_1,
16/8/20,"DE, Ber",7,7,6,no,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,I,ExI_Fr_1,T_Fr_1,T_Fr_1,T_Fr_1,H_Fr_2,ExL_Fr_2,H_Fr_2,H_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,ExL_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,Ch_Fr_2,ExL_Fr_2,ExL_Fr_2,WL-a_Fr_2,Ch_Fr_1,Ch_Fr_1,Ch_Fr_1,WL-a,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,H,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,
17/8/20,"PL, Krk",,6,5,no,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T C-b,T S,T S,T S,T,T C-b,T C-b,H,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,H,T,T,Ch_Fr_1,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,Ch_Fr_3,ExL_Fr_3,ExL_Fr_3,ExL_Fr_3,T C-b,T C-b,C-b,C-b,C-b,C-b,Ch_Fam_1,Ch_Fam_1,WL-a,Ch_Fam_3,Ch_Fam_4,Ch_Fam_4,Ch_Fam_4,Ch_Fam_4,Q-g_Fam_2,Q-g_Fam_2,WL-a,WL-a-e_Fr_1,WL-a,WL-a,WL-ger,WL-ger,WL-ger,WL-a,H,C-b,C-b,C-b,C-b,C-b,C-b,C-b,
18/8/20,"PL, Krk",5,5,5,no,C-b,C-b,C-b,C-b,C-b,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,H,ExL H_Fam_1,ExL H_Fam_1,H,H,WL-ger,Q,WL-a,Q,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,WL-a,H_Fam_1,Q-ch,C-b,C-b,C-b,C-b,S,S,S,S,ExL_Fam_4,ExL_Fam_4,Q-ch,Ch_Fam_3,Ch_Fam_4,Ch_Fam_4,Ch_Fam_3,Ch_Fam_3,Ch_Fam_3,H Q-p,WL-ger,WL-ger,WL-ger,Ch_Fam_2,WI-ger,WI-ger,WI-ger,Ch_Fam_2,WI-ger,WL-a,WI-ger,WI-ger,P-sm,WI-ger,C-b,P-sm,C-b,C-b,
